employee_id,age,gender,job_title,department,experience_years,current_salary_dzd,skills,sector
EMPQRIJ7F,46,Female,Architecte,Management,2,70743,"SQL, Java, Network Security, DevOps, UX/UI",Finance
EMP4HCKAH,56,Male,Responsable Commercial - BtoB,Assurance,11,37688,"Communication, Problem Solving, Adaptability, Time Management",Ventes
EMP1KRSYY,51,Male,Responsable des achats,Product,4,65636,"Time Management, Communication, Adaptability, Teamwork, Problem Solving",Finance
EMPKO9PO5,41,Female,Professeur d'Anglais,Quality,5,68334,"Problem Solving, Communication, Teamwork",Juridique
EMPW5QJA2,53,Male,Chef d’atelier Mécanique,Data,5,82102,"Communication, Teamwork, Time Management, Adaptability, Problem Solving",Informatique
EMP0X2LKP,48,Female,AGENT HSE,Quality,7,54016,"Teamwork, Problem Solving, Adaptability, Communication",Logistique
EMPIH7Z5R,52,Female,Réceptionniste,Health,0,56641,"Communication, Adaptability, Time Management, Problem Solving, Teamwork",Finance
EMPCTKQ4R,23,Female,BAR MAN,Product,3,54090,"Teamwork, Communication, Time Management",Ventes
EMPH6AG9T,33,Male,Chef de Compte Secteur (Délégué Commercial),Relations,2,58390,"Adaptability, Problem Solving, Communication, Time Management",Admin
EMPXY8KIW,50,Female,AGENT POLYVALENT,Technical,1,51218,"Teamwork, Communication, Time Management",Santé
EMPIDU0LA,58,Male,Chargé d'Animation PAY,IT,10,63375,"Problem Solving, Teamwork, Time Management, Adaptability, Communication",Ingénierie
EMP2H64CD,58,Male,Contrôleur de Gestion,Risk,5,68139,"Communication, Teamwork, Problem Solving",Finance
EMPVWJ56U,43,Male,Préleveur,Development,0,64487,"Time Management, Adaptability, Problem Solving, Teamwork, Communication",Admin
EMPW5MV6G,59,Female,Cadre Comptable Sûreté Interne d'Etablissement,Investor,4,56813,"Adaptability, Problem Solving, Time Management",Ventes
EMPCVN0P5,51,Female,Magasinier,&,4,29898,"Adaptability, Time Management, Teamwork, Problem Solving, Communication",Informatique
EMPDVE1WQ,59,Male,SOCIAL MEDIA MANAGER,Data,1,55294,"Email Marketing, Campaign Planning, Content Strategy",Finance
EMP4YTRW7,52,Female,Medecin de Travail,Public,6,79261,"Communication, Teamwork, Time Management",Logistique
EMPAQJCKL,30,Male,Assistante de Direction,Logistics,7,63320,"Customer Service, Document Control, Scheduling",Informatique
EMPLRIX6R,38,Male,Cadre Marketing Commerciale Et Communication,Business,6,54267,"Google Analytics, Campaign Planning, Email Marketing",Santé
EMPY9UXYJ,33,Male,Chargé de traitement des déviations (Assurance Qualité),Health,4,58485,"Java, Kubernetes, C++, Cloud Computing, SQL",Logistique
EMPWF3F6A,49,Male,Chargé d'Affaires Corporate - Setif (H/F),Strategy,11,36133,"Problem Solving, Adaptability, Teamwork, Time Management",Juridique
EMPQGEL0P,54,Female,Chef de Compte Secteur (Délégué Commercial),Support,3,60900,"Adaptability, Teamwork, Communication, Time Management, Problem Solving",Admin
EMPDNEN39,47,Female,Regional Sales,Product,1,78417,"Teamwork, Problem Solving, Adaptability, Time Management, Communication",Santé
EMP846J9J,29,Male,Internal Control IT Professional,Administration,6,59982,"DevOps, Cloud Computing, Network Security, UX/UI, SQL, C++",Informatique
EMPG1T3OI,49,Male,Responsable Maintenance des équipements,Product,5,77387,"Typography, UX Research, Adobe Photoshop, Illustrator, Sketch, Figma",Juridique
EMPHOP1S3,38,Female,comptable,IT,5,39010,"Problem Solving, Time Management, Communication",Ventes
EMPTHDD90,30,Female,Commercial (es/aux),Technical,4,28775,"Prototyping, Adobe Photoshop, Figma",Admin
EMPTIKQGQ,47,Male,Chargé de la Communication et de Marketing,Health,5,78095,"SEO, Content Strategy, Brand Management, Social Media, Google Analytics",Finance
EMPEHU9IY,34,Male,Commercial Terrain,Development,7,60774,"Problem Solving, Teamwork, Time Management, Adaptability",Informatique
EMPWFDB94,40,Female,TECHNICO-COMMERCIAL,Strategy,3,70783,"Communication, Adaptability, Time Management, Teamwork, Problem Solving",Ingénierie
EMPWA316N,30,Male,visiteur médical,Procurement,0,60405,"Cloud Computing, Kubernetes, SQL, Python",Informatique
EMP7LBDOS,53,Female,Cloud Solutions Infrastructure Administrator,Safety,5,60655,"Python, Kubernetes, UX/UI, Docker, Cloud Computing",Ingénierie
EMPFVCI7P,35,Male,Superviseur Traitement des Eaux,Development,7,72199,"Docker, C++, Kubernetes, Python",Finance
EMPOXDJT6,54,Female,Ingénieur en Agronomie,Health,2,52591,"Teamwork, Adaptability, Time Management",Ventes
EMP0BF80Q,38,Female,Acheteur,Management,6,69872,"Time Management, Adaptability, Communication, Teamwork",Ventes
EMPXRJ3QT,27,Male,Chef de Ligne de Production,Quality,4,55858,"Communication, Problem Solving, Adaptability",Marketing
EMPJOBVGL,47,Female,Délégué Médico-Pharmaceutique,Safety,2,70597,"Clinical Trials, Medical Terminology, Patient Care, HIPAA Compliance",Admin
EMP0PP4U2,24,Female,Mécanicien,Customer,6,40892,"Time Management, Adaptability, Problem Solving, Communication, Teamwork",Ventes
EMPS0O79C,22,Male,Coiffeuse et Ongleriste,Public,1,27734,"Adaptability, Time Management, Problem Solving, Teamwork, Communication",RH
EMPQQCJT5,26,Male,Ingénieur En Génie Civil,Assurance,0,76359,"Teamwork, Adaptability, Time Management, Communication, Problem Solving",RH
EMP2T3JF8,34,Male,Website Manager,Management,1,73634,"SQL, Docker, Kubernetes, Java, DevOps, Cloud Computing",Logistique
EMP41DNIQ,33,Female,Delégué médico- commercial,Affairs,6,75772,"Adaptability, Communication, Problem Solving",Logistique
EMPVCGV75,45,Female,Monteur vidéos,Affairs,6,70197,"Communication, Time Management, Teamwork, Adaptability",Marketing
EMPXGAA1S,28,Male,Responsable d’Audit Comptable et Fiscal,Relations,4,57223,"Docker, Network Security, Kubernetes, C++, SQL",Ingénierie
EMPAWQAY5,51,Female,Chargé Event & Sponsoring,IT,5,68233,"Adaptability, Teamwork, Communication",Informatique
EMP3ALHFD,47,Male,AGENT D'ENTRETIEN POLYVALENT,Safety,2,53318,"Communication, Teamwork, Time Management, Problem Solving, Adaptability",Ingénierie
EMP8ICZMD,58,Female,Livreur,Design,1,66806,"Communication, Problem Solving, Teamwork, Adaptability, Time Management",RH
EMPD201P2,41,Female,Civil Work Engineer,IT,10,33253,"Java, Python, Cloud Computing, Kubernetes",Logistique
EMPC6CQDJ,49,Male,VISITEUR MEDICO-COMMERCIAL (BLIDA),Health,0,37516,"UX/UI, C++, Network Security, Kubernetes",Ingénierie
EMP5HP1QJ,44,Female,Femme de Ménage,Administration,5,60779,"Communication, Teamwork, Problem Solving, Adaptability, Time Management",Informatique
EMP957RAU,33,Female,Commerciale BtoB,Risk,0,61440,"Adaptability, Problem Solving, Communication, Teamwork, Time Management",Ventes
EMPMNW8IG,48,Female,Agent de Centre d’Appel – Centre de Demande de Visa,Corporate,3,64696,"DevOps, Java, Cloud Computing, SQL",Logistique
EMP8ODIEW,45,Male,Téléopératrice,Logistics,3,59821,"Communication, Time Management, Teamwork",Logistique
EMPG2W1JL,52,Female,Stagiaire en Service Après-Vente (SAV),Compliance,2,24822,"Teamwork, Time Management, Problem Solving, Communication, Adaptability",Admin
EMPVXZ2PA,26,Male,Operational marketing specialist,Assurance,6,76188,"Content Strategy, Email Marketing, Campaign Planning, Brand Management, Social Media, Google Analytics",RH
EMPPOVHPU,51,Female,Responsable BET chargé d’études et suivi des projets pour le compte du promoteur,Procurement,10,79863,"Sketch, Typography, UX Research, Prototyping, Illustrator",Marketing
EMPRMD27M,34,Male,Cadre Commercial,Health,6,47290,"Problem Solving, Communication, Teamwork, Adaptability",Marketing
EMPH9RBIC,26,Female,SOC Analysts,Assurance,3,65434,"Risk Management, Investment Strategies, Audit, Budgeting, Financial Analysis, SAP",Admin
EMPKTVYNP,47,Female,Responsable Commercial,Research,3,51864,"Problem Solving, Teamwork, Adaptability",Ventes
EMP2TPQWG,55,Male,Business Developper IT (Chargé(e) d'Affaires IT ) - 100% Télétravail,Risk,2,56790,"Python, C++, Cloud Computing, DevOps, Network Security, Docker",Admin
EMPN69NVY,49,Male,Comptable (H/F) – Croissant-Rouge Algérien,Development,9,83357,"Time Management, Teamwork, Problem Solving, Communication",Admin
EMPKS5XQ9,24,Female,Responsable Services Généraux (Utilités),IT,5,68953,"Network Security, UX/UI, C++, Java, SQL, Kubernetes",RH
EMPQYPOZR,28,Male,Ingénieur d’Études en Hydraulique,Public,4,79942,"Teamwork, Time Management, Problem Solving, Communication",Santé
EMP0P7Q7P,44,Male,Etalagiste,Health,0,46751,"Problem Solving, Time Management, Teamwork, Adaptability, Communication",RH
EMPCDNDM3,34,Male,Responsable IT,Affairs,16,78588,"Kubernetes, C++, SQL, Network Security, DevOps",Juridique
EMPL9R4A9,39,Male,Délégué commercial et pharmaceutique - Ouergla,Risk,5,66335,"Patient Care, Clinical Trials, Pharmacovigilance, HIPAA Compliance",Finance
EMPDF7XSE,51,Female,Chef de Ligne de Production,Development,4,71793,"Communication, Teamwork, Time Management, Problem Solving, Adaptability",RH
EMPSTCCSJ,49,Male,Acheteur électroménager,Public,3,76681,"Teamwork, Adaptability, Communication",RH
EMP9BZ9ZC,60,Female,Vendeur -Canal Agroalimentaire- Bejaia,Assurance,5,64795,"Teamwork, Time Management, Adaptability",Admin
EMPUJE366,55,Female,Community manager,Research,2,62245,"Docker, C++, SQL, Java, Python",Santé
EMP2R0HR1,25,Male,Technicien Froid et Climatisation,Customer,4,33066,"Adaptability, Problem Solving, Time Management, Communication, Teamwork",Finance
EMP6NF4SL,38,Male,Gérant D'Entreprise,Science,1,74750,"Communication, Problem Solving, Time Management, Adaptability, Teamwork",Juridique
EMPH3XYEK,34,Male,Chargé de production et moyens généraux,Product,1,54691,"Illustrator, Sketch, UX Research, Adobe Photoshop, Prototyping, Figma",RH
EMPFZW2T9,45,Male,Un(e) Analyste des ventes junior,Investor,7,64015,"Accounting, Investment Strategies, Financial Analysis",Admin
EMPH2HPBA,32,Female,Comptable,Business,11,73844,"Communication, Time Management, Teamwork, Problem Solving",Admin
EMP811M4I,43,Female,Zookeeper,Safety,15,327966,"Adaptability, Time Management, Problem Solving, Teamwork, Communication",Ingénierie
EMPVSKS2Q,48,Female,Coordinateur IT,Strategy,2,56598,"Kubernetes, Cloud Computing, Docker, C++, SQL",RH
EMPLPUM8O,27,Male,Architecte d’Intérieur Decoration - haut standing,Assurance,16,75272,"Kubernetes, UX/UI, DevOps, Python",Logistique
EMPKUAKA2,58,Male,Acheteur,Data,2,74365,"Communication, Adaptability, Teamwork, Time Management",Ventes
EMPR4ICXC,48,Female,chargé d'étude commerciale,Corporate,3,59409,"Communication, Time Management, Teamwork, Adaptability",Finance
EMPRWK0Y4,49,Male,Chargé de paie,&,5,69974,"Teamwork, Communication, Time Management, Problem Solving, Adaptability",Juridique
EMP1C5O9X,52,Male,Responsable Opérations Voissy,Strategy,7,52852,"Communication, Time Management, Problem Solving, Adaptability, Teamwork",Juridique
EMP72D0A0,39,Male,Promoteur Véhiculé,Training,4,51649,"Adaptability, Teamwork, Communication, Time Management, Problem Solving",Santé
EMP8QK320,38,Female,Ingénieur Mécanique,Risk,1,35996,"Time Management, Communication, Problem Solving, Adaptability, Teamwork",Logistique
EMP2Y0UZ3,58,Female,Opérateur Palettiseur (Expérimenté),Support,5,71820,"Time Management, Adaptability, Communication",Ventes
EMPJBP9YM,53,Male,Responsable Maintenance Véhicules Lourds et Légers,Assurance,5,67850,"Teamwork, Communication, Adaptability, Time Management",Informatique
EMP8CVGTE,28,Male,Pré vendeur,Support,2,52731,"Problem Solving, Time Management, Communication, Adaptability, Teamwork",Logistique
EMPGIVEAK,24,Female,Analyste BI N2,Data,5,57532,"Audit, Budgeting, Forecasting, SAP",Juridique
EMP6KHDO0,42,Male,Secrétaire de direction,Success,8,73192,"Adaptability, Problem Solving, Teamwork, Time Management, Communication",Marketing
EMPJDB5Y6,52,Male,Contrôleur de gestion,Quality,1,72255,"Problem Solving, Teamwork, Communication",Informatique
EMPCWNG0R,57,Male,Chargé de souscription et actuariat,IT,0,65452,"Adaptability, Time Management, Problem Solving",Informatique
EMPK7OSV6,55,Female,Auditeur Senior,Quality,4,67753,"Java, SQL, UX/UI, Python, Cloud Computing, Network Security",Juridique
EMP33E417,23,Female,Chargé des Opérations,Compliance,3,71183,"Adaptability, Time Management, Problem Solving, Communication, Teamwork",Informatique
EMPZAM881,57,Male,Marketing - Digital Business - E-commerce (H/F.),Business,8,56898,"Cloud Computing, UX/UI, Kubernetes",Finance
EMPKMQG6G,23,Male,Secrétaire De Direction,Technical,1,59418,"Problem Solving, Time Management, Communication, Adaptability, Teamwork",Admin
EMPAMPL9R,55,Male,CONTRÔLEUR CND,Assurance,2,56776,"Communication, Teamwork, Time Management",Juridique
EMPWX7TH7,22,Female,Guichetier Payeur (H-F) Agence M'sila,Investor,3,69735,"Sketch, Color Theory, Typography, Figma, Illustrator, Prototyping",Ingénierie
EMP7A66RT,53,Female,Directeur des finances et Comptabilité,Public,6,69729,"Kubernetes, DevOps, UX/UI, Cloud Computing, Java, C++",Finance
EMPHXY1GL,38,Female,Comptable Senior,Administration,5,78412,"Teamwork, Time Management, Communication",Informatique
EMPS4KVLT,41,Male,Commeriale,Support,1,71505,"Problem Solving, Adaptability, Time Management, Communication, Teamwork",Ventes
EMP9JG2O2,58,Female,Ingénieur Décoration,Compliance,7,60829,"Teamwork, Problem Solving, Communication",Finance
EMPYW9FJR,29,Female,Operateur (Fabrication),Investor,6,57931,"Problem Solving, Communication, Teamwork",Finance
EMPZNANET,53,Female,Chargé d'Administration RH & Paie,Risk,2,56907,"Customer Service, Data Entry, Document Control, Scheduling",Juridique
EMPUJ9WQG,45,Male,Délégué Principal Etablissement et validation des actes et Garantie,Assurance,2,69310,"Time Management, Adaptability, Communication",Ventes
EMPD17PAO,54,Female,Representant Commercial Véhiculé,Health,4,53118,"Adaptability, Teamwork, Communication, Time Management, Problem Solving",Finance
EMPRTJRLE,31,Male,Délégué Médical Cardiovasculaire,Science,2,64432,"Communication, Time Management, Adaptability, Teamwork, Problem Solving",Logistique
EMPCXXY48,23,Female,Directeur Qualité Pharmaceutique,Assurance,3,30295,"UX/UI, DevOps, Network Security, SQL",Juridique
EMPE2FCWX,39,Male,Chargé des Opérations,Affairs,1,30071,"Adaptability, Teamwork, Communication, Time Management, Problem Solving",Admin
EMP7M0Z62,41,Male,Directeur des Ressources Humaines,Investor,6,67634,"Adaptability, Teamwork, Communication, Problem Solving, Time Management",Marketing
EMP2PIV8Y,23,Male,Ingénieur SAP,Corporate,4,28767,"Communication, Problem Solving, Adaptability, Teamwork",Finance
EMPLG2WI0,57,Female,PROFESSEUR DE CHINOIS MANDARIN,Compliance,1,68429,"Time Management, Adaptability, Communication",Logistique
EMP9YWHRP,31,Female,Agent(e) Commercial(e),IT,1,32856,"Communication, Problem Solving, Teamwork, Time Management, Adaptability",Ingénierie
EMPVOUPLG,30,Female,Directeur Financement & Planification Financière Groupe,Logistics,16,62656,"Financial Analysis, Investment Strategies, Accounting, Forecasting, Budgeting",Ingénierie
EMP5S4P8H,37,Female,TS en Développement,Procurement,7,69749,"Communication, Teamwork, Adaptability",Ventes
EMPOKC69E,57,Female,Chef de sécurité ( Gardiennage ),Support,7,62246,"SQL, DevOps, Kubernetes, Cloud Computing, C++, Python",Juridique
EMPH2SWQM,41,Female,Community Manager,&,7,53593,"C++, Cloud Computing, Java, DevOps",Santé
EMPC41273,39,Male,AGENT E-COMMERCE,IT,0,65198,"Adaptability, Time Management, Problem Solving, Teamwork, Communication",Informatique
EMPYIPTOX,53,Female,CONTRÔLEUR CND,Compliance,3,61526,"Teamwork, Adaptability, Time Management, Problem Solving, Communication",Ingénierie
EMP4B0ZA7,44,Female,Chargé de Veille Media,Procurement,5,72947,"Problem Solving, Communication, Teamwork, Adaptability, Time Management",Admin
EMPCOW8GE,40,Male,Acheteur Approvisionneur,Data,1,67301,"Java, Python, DevOps, C++, Cloud Computing",Ingénierie
EMP7TVQYJ,37,Female,Auditeur Senior,Public,1,71844,"Kubernetes, C++, Network Security, UX/UI, DevOps",Ventes
EMPSVD6LS,42,Male,Ingenieur en chimie ( génie des procédés ou chimie organique ),Support,1,58042,"Adaptability, Communication, Problem Solving, Teamwork",RH
EMPO6KLCL,32,Female,Chargé d'affaires (Sétif),Success,2,68957,"Problem Solving, Adaptability, Teamwork",Finance
EMP8IZE5M,60,Female,Field Technician Representative,Customer,2,63348,"Time Management, Teamwork, Communication",Marketing
EMPGMOMTR,25,Female,Chargé  Assurance Qualité Métrologie,Administration,4,51385,"C++, Docker, Kubernetes",Santé
EMPQEHTPV,33,Female,Secrétaire Comptable,Research,1,58480,"Teamwork, Communication, Adaptability, Problem Solving",Marketing
EMPF5KXVY,47,Male,Chargée d'Accueil et d'Orientation,Development,7,63033,"Adaptability, Communication, Teamwork, Time Management, Problem Solving",Juridique
EMPYWQL31,48,Male,Chef Atelier confection cuire et tissus,Development,9,69800,"Sketch, Typography, Prototyping, Adobe Photoshop, Color Theory, UX Research",Juridique
EMPMBF65Q,44,Female,Night Auditor,Procurement,6,62607,"Java, UX/UI, Docker",Santé
EMP3DVXX7,55,Male,Chargé d’Affaires Véhiculé | (H/F)  Béjaïa,Design,6,56365,"Adaptability, Communication, Problem Solving",RH
EMP5ZS1IG,43,Female,Assistant (e) / Chargé(e) des Ressources Humaines,Relations,6,63716,"Data Entry, Scheduling, Office Management",Marketing
